Nama Dealer/Suplai,Pulau Dealer,Period,Supply
Selamat Toyota Sukabumi,Jawa,2032,0.64
Selamat Toyota Sukabumi BP,Jawa,2032,0.64
Rejeki Toyota Sumedang,Jawa,2032,0.64
Sinar Mas Tasikmalaya,Jawa,2032,0.64
Nasmoco Brebes,Jawa,2032,0.74
Nasmoco Cilacap,Jawa,2032,0.74
Nasmoco Demak,Jawa,2032,0.74
Surya Indah Motor Jepara,Jawa,2032,0.74
Nasmoco Karangjati,Jawa,2032,0.74
Nasmoco Klaten,Jawa,2032,0.74
Surya Indah Motor Kudus,Jawa,2032,0.74
Nasmoco Magelang,Jawa,2032,0.74
Nasmoco Pati,Jawa,2032,0.74
Nasmoco Pekalongan,Jawa,2032,0.74
Nasmoco Purbalingga,Jawa,2032,0.74
Nasmoco Purwokerto,Jawa,2032,0.74
Nasmoco Salatiga,Jawa,2032,0.74
Nasmoco Kaligawe,Jawa,2032,0.74
Nasmoco Pemuda,Jawa,2032,0.74
Nasmoco Majapahit,Jawa,2032,0.74
Nasmoco Gombel,Jawa,2032,0.74
Nasmoco Siliwangi,Jawa,2032,0.74
Nasmoco Slamet Riyadi,Jawa,2032,0.74
Nasmoco Solo Baru,Jawa,2032,0.74
Nasmoco Ring Road,Jawa,2032,0.74
Nasmoco Tegal,Jawa,2032,0.74
Nasmoco Wonosobo,Jawa,2032,0.74
Nasmoco Mlati,Jawa,2032,1.58
Nasmoco Janti,Jawa,2032,1.58
Nasmoco Bantul,Jawa,2032,1.58
AUTO2000 Banyuwangi,Jawa,2032,0.69
AUTO2000 Bojonegoro,Jawa,2032,0.69
AUTO2000 Manyar Gresik,Jawa,2032,0.69
Arina Parama Jaya,Jawa,2032,0.69
AUTO2000 Jember,Jawa,2032,0.69
AUTO2000 Jember BP,Jawa,2032,0.69
AUTO2000 Jombang,Jawa,2032,0.69
AUTO2000 Kediri,Jawa,2032,0.69
AUTO2000 Kediri Suharmadji,Jawa,2032,0.69
AUTO2000 Lumajang,Jawa,2032,0.69
AUTO2000 Madiun,Jawa,2032,0.69
Kartika Sari Motor,Jawa,2032,0.69
AUTO2000 Malang Soetoyo,Jawa,2032,0.69
AUTO2000 Malang Supriadi,Jawa,2032,0.69
AUTO2000 Singosari,Jawa,2032,0.69
IMM Toyota Mojokerto,Jawa,2032,0.69
Auto2000 Ngawi,Jawa,2032,0.69
AUTO2000 Pasuruan,Jawa,2032,0.69
AUTO2000 Probolinggo,Jawa,2032,0.69
Asri Motor,Jawa,2032,0.69
Asri Motor Taman,Jawa,2032,0.69
Asri Motor BP,Jawa,2032,0.69
AUTO2000 Basuki Rachmat,Jawa,2032,0.69
AUTO2000 A. Yani,Jawa,2032,0.69
AUTO2000 Pecindilan,Jawa,2032,0.69
AUTO2000 Waru (DYNA OUTLET),Jawa,2032,0.69
AUTO2000 Jemur Sari,Jawa,2032,0.69
AUTO2000 Kertajaya,Jawa,2032,0.69
AUTO2000 Kenjeran,Jawa,2032,0.69
AUTO2000 Wiyung,Jawa,2032,0.69
Liek Motor Walikota,Jawa,2032,0.69
Liek Motor Indrapura,Jawa,2032,0.69
AUTO2000 HR Mohammad,Jawa,2032,0.69
Liek Motor Dupak BP,Jawa,2032,0.69
AUTO2000 Tuban,Jawa,2032,0.69
AUTO2000 Tulungagung,Jawa,2032,0.69
AUTO2000 Cikupa,Jawa,2032,0.72
Tunas Toyota Cilegon,Jawa,2032,0.72
AUTO2000 Pandeglang,Jawa,2032,0.72
AUTO2000 Serang,Jawa,2032,0.72
Tunas Toyota Serang,Jawa,2032,0.72
AUTO2000 Ciledug (BP),Jawa,2032,0.72
AUTO2000 Bintaro Jaya,Jawa,2032,0.72
AUTO2000 Bumi Serpong Damai,Jawa,2032,0.72
AUTO2000 Pondok Jagung,Jawa,2032,0.72
AUTO2000 Alam Sutera,Jawa,2032,0.72
AUTO2000 Tangerang,Jawa,2032,0.72
Tunas Toyota Tangerang,Jawa,2032,0.72
Tunas Toyota Ciputat,Jawa,2032,0.72
Astrido Toyota Tangerang,Jawa,2032,0.72
Astrido Toyota Karawaci,Jawa,2032,0.72
Astrido Toyota Pondok Cabe,Jawa,2032,0.72
Plaza Toyota Serpong,Jawa,2032,0.72
AUTO2000 BSD City,Jawa,2032,0.72
AUTO2000 Pasar Kemis,Jawa,2032,0.72
Tunas Toyota Cipondoh,Jawa,2032,0.72
Tunas Toyota Balaraja,Jawa,2032,0.72
Astrido Toyota Bitung,Jawa,2032,0.72
Setiajaya Toyota Pamulang,Jawa,2032,0.72
Tunas Toyota Lebak,Jawa,2032,0.72
AUTO2000 Denpasar,Kepulauan Nusa Tenggara,2032,1.1
AUTO2000 Sanur,Kepulauan Nusa Tenggara,2032,1.1
Agung Toyota Denpasar,Kepulauan Nusa Tenggara,2032,1.1
Agung Toyota Kuta,Kepulauan Nusa Tenggara,2032,1.1
AUTO2000 Gianyar,Kepulauan Nusa Tenggara,2032,1.1
Agung Toyota Gianyar,Kepulauan Nusa Tenggara,2032,1.1
AUTO2000 Singaraja,Kepulauan Nusa Tenggara,2032,1.1
Agung Toyota Singaraja,Kepulauan Nusa Tenggara,2032,1.1
AUTO2000 Tabanan,Kepulauan Nusa Tenggara,2032,1.1
Agung Toyota Tabanan,Kepulauan Nusa Tenggara,2032,1.1
Agung Toyota Tabanan BP,Kepulauan Nusa Tenggara,2032,1.1
Krida Toyota Bima,Kepulauan Nusa Tenggara,2032,1.11
Krida Toyota Praya,Kepulauan Nusa Tenggara,2032,1.11
Krida Toyota Selong SP,Kepulauan Nusa Tenggara,2032,1.11
Krida Toyota,Kepulauan Nusa Tenggara,2032,1.11
Auto Nusa Abadi,Kepulauan Nusa Tenggara,2032,2.61
AUTO2000 Supadio Pontianak,Kalimantan,2032,1.43
Anzon Toyota Pontianak,Kalimantan,2032,1.43
Anzon Toyota Pontianak BP,Kalimantan,2032,1.43
Anzon Toyota Singkawang,Kalimantan,2032,1.43
Wira Megah Palangkaraya,Kalimantan,2032,2.39
Auto2000 Palangkaraya,Kalimantan,2032,2.39
Anzon Toyota Sampit,Kalimantan,2032,2.39
AUTO2000 Ahmad Yani Banjarmasin,Kalimantan,2032,1.78
Wira Megah Banjarbaru,Kalimantan,2032,1.78
Wira Megah Banjarmasin,Kalimantan,2032,1.78
Wira Megah Pelaihari,Kalimantan,2032,1.78
AUTO2000 Balikpapan Sudirman,Kalimantan,2032,1.13
AUTO2000 Balikpapan BP,Kalimantan,2032,1.13
AUTO2000 Balikpapan MT Haryono,Kalimantan,2032,1.13
AUTO2000 Bontang,Kalimantan,2032,1.13
AUTO2000 Tenggarong,Kalimantan,2032,1.13
Graha Toyota Kutaikartanegara,Kalimantan,2032,1.13
AUTO2000 Sangatta,Kalimantan,2032,1.13
Graha Toyota Sangatta,Kalimantan,2032,1.13
Auto2000 Paser,Kalimantan,2032,1.13
AUTO2000 Samarinda,Kalimantan,2032,1.13
Graha Toyota Samarinda,Kalimantan,2032,1.13
Sumber Harapan Tarakan I,Kalimantan,2032,2.96
Sumber Harapan Tarakan II,Kalimantan,2032,2.96
Hasjrat Toyota Bitung,Sulawesi,2032,1.41
Hasjrat Toyota Kotamobagu,Sulawesi,2032,1.41
Hasjrat Toyota Manado Kombos,Sulawesi,2032,1.41
Hasjrat Toyota Manado Sudirman,Sulawesi,2032,1.41
Hasjrat Toyota Manado Tendean,Sulawesi,2032,1.41
Hasjrat Toyota Airmadidi,Sulawesi,2032,1.41
Hasjrat Toyota Luwuk,Sulawesi,2032,1.18
Hasjrat Toyota Palu Durian,Sulawesi,2032,1.18
Hasjrat Toyota Palu Diponegoro,Sulawesi,2032,1.18
Hasjrat Toyota Palu Mutiara,Sulawesi,2032,1.18
Kalla Toyota Juanda,Sulawesi,2032,1.18
Kalla Toyota Martadinata,Sulawesi,2032,1.18
Kalla Toyota Poso,Sulawesi,2032,1.18
Kalla Toyota Bone,Sulawesi,2032,0.76
Kalla Toyota Bulukumba,Sulawesi,2032,0.76
Kalla Toyota Gowa,Sulawesi,2032,0.76
Kalla Toyota (I) Urip Sumoharjo,Sulawesi,2032,0.76
Kalla Toyota Alauddin,Sulawesi,2032,0.76
Kalla Toyota HOS Cokroaminoto,Sulawesi,2032,0.76
Kalla Toyota Maros,Sulawesi,2032,0.76
Kalla Toyota Serui,Sulawesi,2032,0.76
Garasi Kalla Toyota,Sulawesi,2032,0.76
Kalla Toyota Palopo,Sulawesi,2032,0.76
Kalla Toyota Pare-pare,Sulawesi,2032,0.76
Kalla Toyota Pinrang,Sulawesi,2032,0.76
Kalla Toyota Sengkang,Sulawesi,2032,0.76
Kalla Toyota Sidrap,Sulawesi,2032,0.76
Kalla Toyota Soppeng,Sulawesi,2032,0.76
Kalla Toyota Tanatoraja,Sulawesi,2032,0.76
Kalla Toyota Kendari,Sulawesi,2032,2.44
Kalla Toyota Kolaka,Sulawesi,2032,2.44
Hasjrat Toyota Gorontalo Kasuari,Sulawesi,2032,1.98
Hasjrat Toyota Gorontalo,Sulawesi,2032,1.98
Hasjrat Toyota Limboto,Sulawesi,2032,1.98
Kalla Toyota Mamuju,Sulawesi,2032,2.72
Kalla Toyota Polmas,Sulawesi,2032,2.72
Hasjrat Toyota Ambon,Kepulauan Maluku,2032,3.11
Hasjrat Toyota Ternate,Kepulauan Maluku,2032,6.64
Sinar Suri Manokwari,Papua,2032,3.51
Hasjrat Toyota Sorong,Papua,2032,3.51
Hasjrat Toyota Biak,Papua,2032,2
Hasjrat Toyota Abepura,Papua,2032,2
Hasjrat Toyota Jayapura,Papua,2032,2
Hasjrat Toyota Nabire,Papua,2032,2
Hasjrat Toyota Timika,Papua,2032,2
MINI EUROKARS PT. TRANS EUROKARS INDONESIA,Jawa,2032,0.82
PT. Plaza Auto Raya BANDUNG,Jawa,2032,0.64
PT Plaza Auto Raya SURABAYA,Jawa,2032,0.69
PT. Plaza Auto Raya SERPONG,Jawa,2032,0.72
PT. Plaza Auto Raya PONDOK INDAH,Jawa,2032,0.82
PT. Plaza Auto Raya SENOPATI,Jawa,2032,0.82
MINI Performance Motors Service,Sumatera,2032,0.9
Menteng Service Center,Jawa,2032,0.82
Mampang Service Center,Jawa,2032,0.82
Pluit Service Center,Jawa,2032,0.82
Service Center KYMCO iONEX Cideng,Jawa,2032,47.8
KYMCO BANDUNG OTO BUTIK,Jawa,2032,9.5
KYMCO ASTA MOTOR PERKASA,Kepulauan Nusa Tenggara,2032,19.29
Dealer Gesits Aceh,Sumatera,2032,36.17
Dealer GESITS Bandung,Jawa,2032,9.5
Dealer Gesits Batam,Sumatera,2032,31.56
Dealer Gesits Bekasi,Jawa,2032,9.5
Dealer GESITS Bintaro,Jawa,2032,47.8
Dealer GESITS Blitar,Jawa,2032,10.4
Dealer Gesits Bogor,Jawa,2032,9.5
Dealer Gesits Bontang,Kalimantan,2032,29.4
Dealer Gesits BSD,Jawa,2032,19.06
Dealer GESITS Denpasar Bali,Kepulauan Nusa Tenggara,2032,19.29
Dealer GESITS Dumai,Sumatera,2032,31.22
Dealer Gesits Karawang,Jawa,2032,9.5
Dealer GESITS Kendari,Sulawesi,2032,56.31
Dealer Gesits Lampung,Sumatera,2032,14.32
Dealer Gesits Makassar,Sulawesi,2032,23.62
Dealer Gesits Malang,Jawa,2032,10.4
Dealer Gesits Medan,Sumatera,2032,18.6
Dealer GESITS Morotai,Kepulauan Maluku,2032,30.62
Dealer Gesits Nias,Sumatera,2032,18.6
Dealer Gesits Pakuwon Surabaya,Jawa,2032,10.4
Dealer Gesits Palembang,Sumatera,2032,79.3
Dealer Gesits Pekanbaru,Sumatera,2032,31.22
Dealer Gesits Pelalawan,Sumatera,2032,31.22
Dealer GESITS Pontianak,Kalimantan,2032,8.76
Dealer Gesits Samarinda,Kalimantan,2032,29.4
Dealer GESITS Semarang I,Jawa,2032,9.35
Dealer Gesits Semarang II,Jawa,2032,9.35
Dealer Gesits Siak,Sumatera,2032,31.22
Dealer Gesits Sukabumi,Jawa,2032,9.5
Dealer GESITS Sumba Barat,Kepulauan Nusa Tenggara,2032,18.07
Dealer GESITS Sumbawa,Kepulauan Nusa Tenggara,2032,35.77
Dealer GESITS Sumenep Madura,Jawa,2032,10.4
Dealer GESITS Surabaya I,Jawa,2032,10.4
Dealer GESITS Surabaya II,Jawa,2032,10.4
Dealer GESITS Timika - Papua,Papua,2032,87.76
Dealer Gesits Kupang,Kepulauan Nusa Tenggara,2032,18.07
Dealer GESITS Yogyakarta,Jawa,2032,11.67
Qaddasa Gesits Motor Sibolga,Sumatera,2032,18.6
Electrum Dealer,Jawa,2032,47.8
PT. Supra Benelli Motorsport (Main Dealer),Jawa,2032,47.8
Benelli Dewi Sartika Jakarta Timur,Jawa,2032,47.8
BENELLI CIKARANG,Jawa,2032,9.5
PT. Benelli Anugerah Motor Pusaka Branch FATMAWATI,Jawa,2032,11.67
PT. Benelli Anugerah Motor Pusaka Branch BEKASI,Jawa,2032,9.5
PT. Benelli Anugerah Motor Pusaka Branch BOGOR,Jawa,2032,9.5
PT. Benelli Anugerah Motor Pusaka - Benelli Depok,Jawa,2032,9.5
PT Benelli Anugerah Motor Pusaka - Branch BSD,Jawa,2032,19.06
Benelli Serang,Jawa,2032,19.06
Benelli Bandung Center (Main Dealer),Jawa,2032,9.5
BENELLI KARAWANG,Jawa,2032,9.5
Benelli Garut Center,Jawa,2032,9.5
Benelli Sukabumi,Jawa,2032,9.5
Benelli Cirebon Center,Jawa,2032,9.5
PT. Benelli Anugerah Motor Pusaka - Branch Semarang,Jawa,2032,9.35
PT. Benelli Anugerah Motor Pusaka - Branch Solo,Jawa,2032,9.35
PT. Benelli Anugerah Motor Pusaka - Branch Kudus,Jawa,2032,9.35
PT. Benelli Anugerah Motor Pusaka - Branch Yogyakarta,Jawa,2032,11.67
PT. Benelli Perkasa Motor (Main Dealer),Jawa,2032,10.4
PT. Benelli Perkasa Motor Branch Malang,Jawa,2032,10.4
PT. Benelli Perkasa Motor Branch BALI Veteran,Kepulauan Nusa Tenggara,2032,19.29
Benelli Palembang,Sumatera,2032,79.3
PT. Sedayu Central Niaga - Benelli Pekanbaru,Sumatera,2032,31.22
PT. Benelli Anugerah Motor Pusaka - Branch Medan,Sumatera,2032,18.6
PT. Benelli Anugerah Motor Pusaka - Branch Lampung,Sumatera,2032,14.32
Benelli Belitung,Sumatera,2032,55.98
Benelli Makassar,Sulawesi,2032,23.62
Benelli Kendari,Sulawesi,2032,39.77
Benelli ParePare,Sulawesi,2032,23.62
Benelli Palu,Sulawesi,2032,39.77
Benelli Ambon,Kepulauan Maluku,2032,14.32
Benelli Pangeran Antasari Banjarmasin,Kalimantan,2032,16.43
Benelli Banjarmasin,Kalimantan,2032,16.43
Benelli Pontianak,Kalimantan,2032,8.76
Benelli Samarinda,Kalimantan,2032,29.4
TVS PRINGSEWU,Sumatera,2032,14.32
TVS BANYUWANGI,Jawa,2032,10.4
TVS TANGGERANG,Jawa,2032,19.06
TVS GATSU MEDAN,Sumatera,2032,18.6
TVS SOLO,Jawa,2032,9.35
TVS KARAWANG,Jawa,2032,9.5
TVS CIREBON,Jawa,2032,9.5
TVS TABANAN,Kepulauan Nusa Tenggara,2032,19.29
TVS SINGKAWANG,Kalimantan,2032,8.76
TVS CIANJUR,Jawa,2032,9.5
TVS PANDEGLANG,Jawa,2032,19.06
TVS AMBON/Dealer Gesits,Kepulauan Maluku,2032,14.32
TVS MEDAN,Sumatera,2032,18.6
TVS TEGAL,Jawa,2032,9.35
TVS KUDUS,Jawa,2032,9.35
TVS BANJARBARU,Kalimantan,2032,16.43
TVS DEWISARTIKA,Jawa,2032,47.8
TVS PADALARANG,Jawa,2032,9.5
TVS GARUT,Jawa,2032,9.5
TVS MAKASSAR,Sulawesi,2032,23.62
TVS SEMARANG,Jawa,2032,9.35
TVS PURWOKERTO,Jawa,2032,9.35
TVS GRESIK,Jawa,2032,10.4
TVS PONTIANAK,Kalimantan,2032,8.76
TVS KETAPANG,Kalimantan,2032,8.76
TVS SAMBAS,Kalimantan,2032,8.76
TVS PALANGKARAYA,Kalimantan,2032,43.97
TVS LAMPUNG,Sumatera,2032,14.32
TVS BALI,Kepulauan Nusa Tenggara,2032,19.29
TVS JATIASIH,Jawa,2032,9.5
TVS SURABAYA,Jawa,2032,10.4
TVS YOGYAKARTA,Jawa,2032,11.67
TVS BANDUNG,Jawa,2032,9.5
TVS CIBINONG,Jawa,2032,9.5
TVS CENGKARENG,Jawa,2032,47.8
TVS SUKABUMI,Jawa,2032,9.5
TVS BEKASI TIMUR,Jawa,2032,9.5
TVS KEDIRI,Jawa,2032,10.4
TVS SUOH,Sumatera,2032,14.32
Dealer Gisits Gorontalo,Sulawesi,2032,104.31
Dealer Gesits Tanjung Pinang,Sumatera,2032,31.56
Dealer Gesits Tarakan,Kalimantan,2032,40.97
Dealer Polytron Bitung (Cikupa),Jawa,2032,19.06
Dealer Polytron Jakarta Barat,Jawa,2032,47.8
Dealer Polytron Jakarta Timur,Jawa,2032,47.8
Dealer Polytron Jakarta Selatan,Jawa,2032,47.8
Dealer Polytron Cilegon,Jawa,2032,19.06
Dealer Polytron Tangerang,Jawa,2032,19.06
Dealer Polytron Depok,Jawa,2032,9.5
Dealer Polytron Cikarang,Jawa,2032,9.5
Dealer Polytron Bogor,Jawa,2032,9.5
Dealer Polytron Bekasi,Jawa,2032,9.5
Dealer Polytron Bandung,Jawa,2032,9.5
Dealer Polytron Bandung Utara,Jawa,2032,9.5
Dealer Polytron Tasikmalaya,Jawa,2032,9.5
Dealer Polytron Subang,Jawa,2032,9.5
Dealer Polytron Sukabumi,Jawa,2032,9.5
Dealer Polytron Cirebon,Jawa,2032,9.5
Dealer Polytron Semarang,Jawa,2032,9.35
Dealer Polytron Kudus,Jawa,2032,9.35
Dealer Polytron Pekalongan,Jawa,2032,9.35
Dealer Polytron Klaten,Jawa,2032,9.35
Dealer Polytron Yogyakarta,Jawa,2032,11.67
Dealer Polytron Solo,Jawa,2032,9.35
Dealer Polytron Purwokerto,Jawa,2032,9.35
Dealer Polytron Surabaya (Rungkut),Jawa,2032,10.4
Dealer Polytron Pasuruan,Jawa,2032,10.4
Dealer Polytron Malang,Jawa,2032,10.4
Dealer Polytron Bojonegoro,Jawa,2032,10.4
Dealer Polytron Surabaya Utara,Jawa,2032,10.4
Dealer Polytron Kediri,Jawa,2032,10.4
Dealer Polytron Madiun,Jawa,2032,10.4
Hyundai Pramuka,Jawa,2033,1.18
Hyundai Lotte Shopping Avenue,Jawa,2033,1.18
Hyundai DI Panjaitan,Jawa,2033,1.18
Hyundai Pancoran,Jawa,2033,1.18
Hyundai Sawah Besar,Jawa,2033,1.18
Hyundai Mampang,Jawa,2033,1.18
Hyundai Kelapa Gading,Jawa,2033,1.18
Hyundai Simprug,Jawa,2033,1.18
Hyundai Pegangsaan,Jawa,2033,1.18
Hyundai Lippo Plaza Kramat Jati,Jawa,2033,1.18
Hyundai Sunter,Jawa,2033,1.18
Hyundai Kebon Jeruk,Jawa,2033,1.18
Hyundai Pondok Indah Mall,Jawa,2033,1.18
Hyundai Kalimalang,Jawa,2033,1.18
Hyundai Fatmawati,Jawa,2033,1.18
Hyundai Pluit,Jawa,2033,1.18
Hyundai Lippo Mall Puri,Jawa,2033,1.18
Hyundai Pondok Gede,Jawa,2033,0.92
Hyundai Cilandak,Jawa,2033,1.18
Hyundai Ciputat,Jawa,2033,1.04
Hyundai PIK,Jawa,2033,1.18
Hyundai Summarecon Bekasi,Jawa,2033,0.92
Hyundai Cimanggis,Jawa,2033,0.92
Hyundai Bintaro,Jawa,2033,1.04
Hyundai Cipondoh,Jawa,2033,1.04
Hyundai Margonda,Jawa,2033,0.92
Hyundai Bekasi Timur,Jawa,2033,0.92
Hyundai Cibubur,Jawa,2033,0.92
Hyundai Sawangan,Jawa,2033,0.92
Hyundai Tangerang City,Jawa,2033,1.04
Hyundai Serpong,Jawa,2033,1.04
Hyundai BSD City,Jawa,2033,1.04
Hyundai Summarecon Mall Serpong,Jawa,2033,1.04
Hyundai Cibinong,Jawa,2033,0.92
Hyundai Cikarang,Jawa,2033,0.92
Hyundai Mal Lippo Cikarang,Jawa,2033,0.92
Hyundai Sholeh Iskandar,Jawa,2033,0.92
Hyundai Cikupa,Jawa,2033,1.04
Hyundai Tajur,Jawa,2033,0.92
Hyundai Karawang,Jawa,2033,0.92
Hyundai Purwakarta,Jawa,2033,0.92
Hyundai Cianjur,Jawa,2033,0.92
Hyundai Serang,Jawa,2033,1.04
Hyundai Sukabumi,Jawa,2033,0.92
Hyundai Cilegon,Jawa,2033,1.04
Hyundai Pasteur,Jawa,2033,0.92
Hyundai Cihampelas,Jawa,2033,0.92
Hyundai Leuwipanjang,Jawa,2033,0.92
Hyundai Ahmad Yani,Jawa,2033,0.92
Hyundai Soekarno Hatta,Jawa,2033,0.92
Hyundai Rancaekek,Jawa,2033,0.92
Hyundai Indramayu,Jawa,2033,0.92
Hyundai Cirebon,Jawa,2033,0.92
Hyundai Tasikmalaya,Jawa,2033,0.92
Hyundai Lampung,Sumatera,2033,2.05
Hyundai Kalijaga,Jawa,2033,0.92
Hyundai Tegal,Jawa,2033,1.07
Hyundai Purwokerto,Jawa,2033,1.07
Hyundai Batang,Jawa,2033,1.07
Hyundai Magelang,Jawa,2033,1.07
Hyundai Puri Anjasmoro,Jawa,2033,1.07
Hyundai Setiabudi,Jawa,2033,1.07
Hyundai Raden Patah,Jawa,2033,1.07
Hyundai Mlati,Jawa,2033,2.29
Hyundai Veteran,Sumatera,2033,1.4
Hyundai Soetta,Sumatera,2033,1.4
Hyundai Adisucipto,Jawa,2033,2.29
Hyundai Kudus,Jawa,2033,1.07
Hyundai Bangka,Sumatera,2033,5.86
Hyundai Adisucipto Solo,Jawa,2033,1.07
Hyundai Solo Baru,Jawa,2033,1.07
Hyundai Madiun,Jawa,2033,1
Hyundai Lubuklinggau,Sulawesi,2033,1.1
Hyundai Bengkulu,Sumatera,2033,4.16
Hyundai Tuban,Jawa,2033,1
Hyundai Kediri,Jawa,2033,1
Hyundai Jambi,Sumatera,2033,2.98
Hyundai HR Muhammad,Jawa,2033,1
Hyundai Basuki Rahmat,Jawa,2033,1
Hyundai Waru,Jawa,2033,1
Hyundai Gubeng,Jawa,2033,1
Hyundai Jemur Andayani,Jawa,2033,1
Hyundai Sutoyo,Jawa,2033,1
Hyundai Singosari,Jawa,2033,1
Hyundai Pontianak,Kalimantan,2033,2.07
Hyundai Jember,Jawa,2033,1
Hyundai Banyuwangi,Jawa,2033,1
Hyundai Nagoya,Sumatera,2033,1.87
Hyundai Palangka Raya,Kalimantan,2033,3.45
Hyundai Banjarmasin,Kalimantan,2033,2.58
Hyundai Khatib Sulaiman,Sumatera,2033,2.46
Hyundai Gatsu,Kepulauan Nusa Tenggara,2033,1.6
Hyundai Panam,Sumatera,2033,1.87
Hyundai Sunset Road,Kepulauan Nusa Tenggara,2033,1.6
Hyundai Lombok,Kepulauan Nusa Tenggara,2033,1.61
Hyundai Dumai,Sumatera,2033,1.87
Hyundai Balikpapan,Kalimantan,2033,1.63
Hyundai Samarinda,Kalimantan,2033,1.63
Hyundai Pettarani,Sulawesi,2033,1.1
Hyundai Urip Sumoharjo,Sulawesi,2033,1.1
Hyundai Sungguminasa,Sulawesi,2033,1.1
Hyundai SM Raja,Sumatera,2033,1.3
Hyundai Yos Sudarso,Sumatera,2033,1.3
Hyundai Gatot Subroto,Sumatera,2033,1.3
Hyundai Binjai,Sumatera,2033,1.3
Hyundai Palopo,Sulawesi,2033,1.1
Hyundai Palu,Sulawesi,2033,1.71
Hyundai Tarakan,Kalimantan,2033,4.29
Hyundai Kendari,Sulawesi,2033,3.54
Hyundai Aceh,Sumatera,2033,2.27
Hyundai Kupang,Kepulauan Nusa Tenggara,2033,3.78
Hyundai Gorontalo,Sulawesi,2033,2.87
Hyundai Manado,Sulawesi,2033,2.05
Hyundai Ambon,Kepulauan Maluku,2033,4.5
Hyundai Jayapura,Papua,2033,2.9
PT Arista Jaya Abadi - Medan,Sumatera,2033,1.3
PT Thamrin Citra Abadi - Palembang,Sumatera,2033,1.4
PT Cakrawala Automotif Rabhasa - Bintaro,Jawa,2033,1.04
PT Cakrawala Automotif Rabhasa - Kuningan,Jawa,2033,1.18
"PT Dipo Angkasa Motor - Pluit, Jakarta",Jawa,2033,1.18
PT Mercindo Autorama - Mampang,Jawa,2033,1.18
PT Mercindo Autorama - Sunter,Jawa,2033,1.18
PT Panji Rama Otomotif - BSD,Jawa,2033,1.04
PT Panji Rama Otomotif - Gandaria,Jawa,2033,1.18
PT Suri Motor Indonesia - TB Simatupang,Jawa,2033,1.18
PT Citrakarya Pranata - Bandung,Jawa,2033,0.92
PT Hartono Raya Motor - Semarang,Jawa,2033,1.07
PT Kalimas Arubu Indonesia - Yogyakarta,Jawa,2033,2.29
PT Hartono Raya Motor - Surabaya,Jawa,2033,1
PT Kedaung Satrya Motor - Surabaya,Jawa,2033,1
PT Hartono Raya Motor - Denpasar,Kepulauan Nusa Tenggara,2033,1.6
PT Kumala Bintang Cemerlang - Makassar,Sulawesi,2033,1.1
Astra Autoprima,Jawa,2033,1.18
Tunas Bekasi,Jawa,2033,1.18
Astra Pluit,Jawa,2033,1.18
Eurokars Group Eurokars PIK 2,Jawa,2033,1.04
Tunas Asset Sarana,Jawa,2033,1.18
Tunas Tomang,Jawa,2033,1.18
PT Performance Motors Indonesia,Jawa,2033,1.18
Artha Motor Lestari Thamrin,Jawa,2033,1.18
Tunas Tebet,Jawa,2033,1.18
PMI BPS PT Performance Auto Selection,Jawa,2033,1.18
Eurokars Kebon Jeruk,Jawa,2033,1.18
Astra Cilandak,Jawa,2033,1.18
PT. Bestindo Car Utama,Jawa,2033,1.04
Karya Prima Ultima,Jawa,2033,1.04
Astra Serpong,Jawa,2033,1.04
Tunas Bandung,Jawa,2033,0.92
Astra Semarang,Jawa,2033,1.07
Astra Surabaya,Jawa,2033,1
Karyatama Trans Niaga Pekanbaru,Sumatera,2033,1.87
Astra  Denpasar,Kepulauan Nusa Tenggara,2033,1.6
Astra Makassar,Sulawesi,2033,1.1
PT Performance Motors Ind Medan PMI Medan,Sumatera,2033,1.3
MG Pluit,Jawa,2033,1.18
MG Kebon Jeruk,Jawa,2033,1.18
MG Samanhudi,Jawa,2033,1.18
MG Mampang,Jawa,2033,1.18
MG Pondok Indah,Jawa,2033,1.18
MG Bekasi,Jawa,2033,0.92
MG Buah Batu - Bandung,Jawa,2033,0.92
MG Surabaya,Jawa,2033,1
MG Medan,Sumatera,2033,1.3
MG Palembang,Sumatera,2033,1.4
MG Pekanbaru,Sumatera,2033,1.87
MG Balikpapan,Kalimantan,2033,1.63
MG Kairagi - Manado,Sulawesi,2033,2.05
MG Pettarani - Makassar,Sulawesi,2033,1.1
MG Batam,Sumatera,2033,2.83
MG Puri,Jawa,2033,1.18
MG Citraland,Jawa,2033,1
MG BSD,Jawa,2033,1.04
MG Puri Anjasmoro - Semarang,Jawa,2033,1.07
MG Cihampelas - Bandung,Jawa,2033,0.92
MG Fatmawati,Jawa,2033,1.18
MG Bogor,Jawa,2033,0.92
MG Denpasar - Bali,Kepulauan Nusa Tenggara,2033,1.6
MG SCBD,Jawa,2033,1.18
MG Solo,Jawa,2033,1.07
MG Mlati,Jawa,2033,2.29
MG Sengkang,Sulawesi,2033,1.1
MG Palu,Sulawesi,2033,1.71
MG Kendari,Sulawesi,2033,3.54
MG Cibubur,Jawa,2033,0.92
MG Cirebon,Jawa,2033,0.92
MG KS Tubun,Jawa,2033,1.18
MG Lampung,Sumatera,2033,2.05
MG Pontianak,Kalimantan,2033,2.07
MG Sukabumi,Jawa,2033,0.92
Kia Ciputat - PT. Yi Li Sha,Jawa,2033,1.18
